Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2007,2007,tonnes,1229.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1973,1973,tonnes,1227.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1977,1977,tonnes,1208.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2000,2000,tonnes,1206.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,1995,1995,tonnes,1151.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1974,1974,tonnes,1149.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1973,1973,tonnes,1143.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1968,1968,tonnes,1141.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2010,2010,tonnes,1138.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1969,1969,tonnes,1130.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2009,2009,tonnes,1119.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,2006,2006,tonnes,1113.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1981,1981,tonnes,1097.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1976,1976,tonnes,1089.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2011,2011,tonnes,1075.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1967,1967,tonnes,1073.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1962,1962,tonnes,1070.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2012,2012,tonnes,1070.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2010,2010,tonnes,1065.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,1994,1994,tonnes,1051.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2009,2009,tonnes,1016.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2020,2020,tonnes,1011.83,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1984,1984,tonnes,1005.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2006,2006,tonnes,980.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2014,2014,tonnes,965.54,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,1997,1997,tonnes,948.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1972,1972,tonnes,948.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1967,1967,tonnes,919.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1971,1971,tonnes,876.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1974,1974,tonnes,866.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,1993,1993,tonnes,844.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1975,1975,tonnes,837.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1971,1971,tonnes,817.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2000,2000,tonnes,772.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1975,1975,tonnes,759.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,1995,1995,tonnes,753.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1966,1966,tonnes,740.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1984,1984,tonnes,726.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1997,1997,tonnes,714.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2016,2016,tonnes,695.61,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2021,2021,tonnes,688.94,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2003,2003,tonnes,687.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1978,1978,tonnes,665.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1993,1993,tonnes,649.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,1999,1999,tonnes,645.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2009,2009,tonnes,636.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1989,1989,tonnes,636.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1994,1994,tonnes,634.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2002,2002,tonnes,634.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2010,2010,tonnes,632.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2005,2005,tonnes,615.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1970,1970,tonnes,613.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1987,1987,tonnes,591.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1992,1992,tonnes,590.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1986,1986,tonnes,575.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1966,1966,tonnes,570.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1996,1996,tonnes,564.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2017,2017,tonnes,558.76,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1974,1974,tonnes,557.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1998,1998,tonnes,550.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1982,1982,tonnes,545.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,1993,1993,tonnes,540.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1988,1988,tonnes,540.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1972,1972,tonnes,537.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1993,1993,tonnes,531.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2002,2002,tonnes,506.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2003,2003,tonnes,493.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1985,1985,tonnes,492.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1973,1973,tonnes,485.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1995,1995,tonnes,483.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1999,1999,tonnes,479.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1990,1990,tonnes,477.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2002,2002,tonnes,470.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1984,1984,tonnes,463.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1991,1991,tonnes,462.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1965,1965,tonnes,453.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1979,1979,tonnes,453.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2002,2002,tonnes,445.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2021,2021,tonnes,442.1,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1977,1977,tonnes,441.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2008,2008,tonnes,436.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1982,1982,tonnes,409.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1983,1983,tonnes,408.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2000,2000,tonnes,407.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1981,1981,tonnes,399.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2000,2000,tonnes,397.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1980,1980,tonnes,387.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2001,2001,tonnes,386.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1978,1978,tonnes,366.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1974,1974,tonnes,354.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2001,2001,tonnes,352.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2001,2001,tonnes,349.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1979,1979,tonnes,348.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2003,2003,tonnes,342.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1969,1969,tonnes,340.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1980,1980,tonnes,331.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1965,1965,tonnes,322.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1964,1964,tonnes,301.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1985,1985,tonnes,301.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1970,1970,tonnes,294.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1976,1976,tonnes,292.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2000,2000,tonnes,292.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1997,1997,tonnes,278.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1973,1973,tonnes,271.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1976,1976,tonnes,269.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1971,1971,tonnes,265.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2000,2000,tonnes,252.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2009,2009,tonnes,250.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2005,2005,tonnes,247.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1976,1976,tonnes,241.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1995,1995,tonnes,234.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2002,2002,tonnes,230.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1988,1988,tonnes,227.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1963,1963,tonnes,227.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2011,2011,tonnes,220.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1968,1968,tonnes,218.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1996,1996,tonnes,215.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1961,1961,tonnes,205.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1968,1968,tonnes,203.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2015,2015,tonnes,191.7,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1966,1966,tonnes,189.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1969,1969,tonnes,186.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1995,1995,tonnes,184.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2010,2010,tonnes,177.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1995,1995,tonnes,176.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,1998,1998,tonnes,173.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1998,1998,tonnes,173.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1997,1997,tonnes,173.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2001,2001,tonnes,173.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1997,1997,tonnes,168.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1996,1996,tonnes,162.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1967,1967,tonnes,162.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1993,1993,tonnes,160.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1992,1992,tonnes,158.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2003,2003,tonnes,149.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1986,1986,tonnes,146.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1990,1990,tonnes,142.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1994,1994,tonnes,142.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1964,1964,tonnes,141.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1999,1999,tonnes,139.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1975,1975,tonnes,138.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1965,1965,tonnes,136.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1994,1994,tonnes,133.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1962,1962,tonnes,128.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1998,1998,tonnes,122.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1961,1961,tonnes,121.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2011,2011,tonnes,121.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1994,1994,tonnes,117.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,2000,2000,tonnes,115.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1999,1999,tonnes,114.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2015,2015,tonnes,112.6,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1995,1995,tonnes,90.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2004,2004,tonnes,89.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1996,1996,tonnes,85.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1972,1972,tonnes,77.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1980,1980,tonnes,72.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2014,2014,tonnes,71.5,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2000,2000,tonnes,66.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1978,1978,tonnes,64.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,2004,2004,tonnes,63.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1963,1963,tonnes,56.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2005,2005,tonnes,55.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1963,1963,tonnes,55.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1983,1983,tonnes,52.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1964,1964,tonnes,49.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1975,1975,tonnes,42.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,1962,1962,tonnes,42.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2002,2002,tonnes,40.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1987,1987,tonnes,37.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1998,1998,tonnes,35.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,23540,Molasses,1994,1994,tonnes,31.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1981,1981,tonnes,30.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1962,1962,tonnes,29.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1989,1989,tonnes,29.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,1999,1999,tonnes,26.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1988,1988,tonnes,25.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1974,1974,tonnes,24.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,1997,1997,tonnes,22.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,1999,1999,tonnes,21.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2001,2001,tonnes,20.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1997,1997,tonnes,20.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2012,2012,tonnes,19.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1976,1976,tonnes,17.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2004,2004,tonnes,17.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1992,1992,tonnes,14.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1977,1977,tonnes,14.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1999,1999,tonnes,12.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2003,2003,tonnes,12.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1965,1965,tonnes,10.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1993,1993,tonnes,9.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1989,1989,tonnes,9.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,1998,1998,tonnes,9.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39130.04,Gluten feed and meal,1977,1977,tonnes,8.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1978,1978,tonnes,8.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1979,1979,tonnes,6.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39120.01,Bran of wheat,2005,2005,tonnes,6.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1994,1994,tonnes,6.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1976,1976,tonnes,6.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2011,2011,tonnes,5.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1980,1980,tonnes,5.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1983,1983,tonnes,5.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1996,1996,tonnes,5.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2013,2013,tonnes,3.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1981,1981,tonnes,3.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1990,1990,tonnes,3.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1994,1994,tonnes,3.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1978,1978,tonnes,2.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1979,1979,tonnes,2.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1990,1990,tonnes,1.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1987,1987,tonnes,1.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1982,1982,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1983,1983,tonnes,0.0,A,Official figure
